sale_date,sale_price,latitude,longitude,city,zoning,land_val,imp_val,year_built,sqft_lot,sqft,grade,fbsmt_grade,home_condition,stories,beds,bath_full,bath_3qtr,bath_half,garb_sqft,gara_sqft,wfnt,golf,greenbelt,noise_traffic,view_rainier,view_olympics,view_cascades,view_territorial,view_skyline,view_sound,view_lakewash,view_otherwater,year,zipcode
2021-08-25,955000,47.6775282,-122.3793415,SEATTLE,NR3,486000,432000,1930,3750,1600,7,6,3,1.5,4,2,0,0,220,30,0,0,0,0,0,0,0,0,0,0,0,0,2021,98117
2021-08-30,2199000,47.62428968,-122.2847768,SEATTLE,NR2,2161000,634000,1945,8154,3170,9,6,3,2.0,4,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,98112
2021-08-20,920000,47.50605786,-122.2519501,SEATTLE,NR2,239000,697000,1952,10176,2640,8,7,4,1.0,4,2,1,0,220,0,0,0,0,0,0,0,0,3,0,0,0,0,2021,98178
2021-08-19,1350000,47.58275687,-122.3785573,SEATTLE,NR3,510000,558000,1910,5000,2760,7,7,3,2.0,5,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2021,98126
2021-08-18,2225000,47.63765285,-122.279296,SEATTLE,NR3,992000,986000,1927,4000,2860,8,7,5,2.0,5,2,1,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98112
2021-08-30,880000,47.51106014,-122.383432,SEATTLE,NR3,274000,499000,1994,5331,1990,7,0,3,2.0,3,2,0,1,0,480,0,0,0,0,0,0,0,0,0,0,0,0,2021,98146
2021-08-26,1245000,47.61923958,-122.2867925,SEATTLE,NR3,794000,591000,1915,4397,1780,8,0,4,2.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98112
2021-08-27,865000,47.70539174,-122.3663302,SEATTLE,NR2,567000,297000,1953,6616,1910,7,0,3,1.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98177
2021-08-16,850000,47.67077544,-122.3159616,SEATTLE,NR3,531000,383000,1920,4000,1480,7,7,5,1.0,3,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2021,98105
2021-08-27,640000,47.6753959,-122.3251197,SEATTLE,NR3,491000,377000,1984,3000,1180,7,0,3,2.0,2,2,0,1,0,260,0,0,0,1,0,0,0,0,0,0,0,0,2021,98115
2021-08-25,786000,47.6839646,-122.3711235,SEATTLE,NR3,547000,291000,1914,5000,1100,7,0,3,1.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98117
2021-08-25,2071217,47.64098163,-122.3722615,SEATTLE,NR3,1090000,581000,1949,5000,3150,8,7,5,2.0,4,2,2,0,200,0,0,0,0,0,0,0,0,2,0,2,0,0,2021,98119
2021-08-18,1035037,47.70721582,-122.3677977,SEATTLE,NR2,750000,194000,1953,13631,1670,8,0,3,1.0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98177
2021-08-25,650000,47.73386027,-122.358347,SEATTLE,NR2,587000,170000,1954,11133,1710,8,0,5,1.0,4,1,1,0,0,510,0,0,0,1,0,0,0,0,0,0,0,0,2021,98133
2021-08-21,904500,47.65759404,-122.3530769,SEATTLE,NR3,540000,391000,1909,3000,1600,7,0,3,1.5,4,1,0,1,350,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98103
2021-08-10,819500,47.65618013,-122.3605647,SEATTLE,NR3,458000,445000,1927,3190,1180,7,0,4,1.5,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,98107
2021-08-26,1390000,47.66802473,-122.3090944,SEATTLE,NR3,643000,717000,1921,4320,2710,8,7,4,2.0,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98105
2021-08-25,1731000,47.58753237,-122.29092,SEATTLE,NR3,602000,681000,1991,5160,2340,8,7,3,2.0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98144
2021-08-26,825000,47.71032441,-122.3509975,SEATTLE,NR3,439000,347000,1939,5094,2150,7,7,4,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98133
2021-08-25,575000,47.5202227,-122.3614509,SEATTLE,RSL (M),305000,248000,1942,5680,980,6,0,4,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98106
2021-08-24,1450000,47.62395659,-122.2902941,SEATTLE,NR3,419000,1207000,1984,7784,3380,9,8,4,2.0,5,3,0,1,0,420,0,0,0,1,0,0,0,2,0,0,0,0,2021,98112
2021-08-20,1150000,47.69134948,-122.3395039,SEATTLE,NR3,501000,482000,1946,5625,1800,7,7,5,1.0,3,2,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98103
2021-08-27,685000,47.72702401,-122.2987344,SEATTLE,NR2,420000,465000,1973,8950,1900,7,7,5,1.0,3,1,2,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98125
2021-08-18,956000,47.57822208,-122.3927719,SEATTLE,NR3,341000,552000,1986,4500,2190,8,7,4,1.0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98116
2021-08-25,885000,47.61663293,-122.2920067,SEATTLE,NR3,411000,487000,1928,3200,1440,8,0,3,1.5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98122
2021-08-28,1078500,47.7290858,-122.3591971,SEATTLE,NR2,595000,405000,1939,10125,2000,7,7,5,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98177
2021-08-27,675000,47.73275668,-122.3410243,SEATTLE,NR3,383000,174000,1940,4725,1150,7,0,3,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98133
2021-08-24,1195000,47.68051931,-122.3627023,SEATTLE,NR3,527000,611000,1927,4730,3040,7,6,4,1.5,4,2,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98117
2021-08-30,1285000,47.66925992,-122.3043223,SEATTLE,NR3,610000,582000,1938,4800,1830,7,0,4,2.0,4,1,1,0,180,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,98105
2021-08-25,1631000,47.66904764,-122.2643401,SEATTLE,NR3,1012000,487000,1947,15924,2580,7,5,3,1.0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98105
2021-08-13,985000,47.58473366,-122.3834004,SEATTLE,NR3,325000,566000,1972,3300,2310,7,7,3,2.0,4,1,1,0,0,300,0,0,0,0,0,0,0,2,0,0,0,0,2021,98116
2021-08-24,1170000,47.70648478,-122.3162219,SEATTLE,NR2,502000,562000,1956,12400,2440,8,6,4,1.0,3,1,1,1,550,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98125
2021-08-26,1417500,47.63296131,-122.3699992,SEATTLE,NR3,779000,1060000,1994,3600,2940,9,8,4,2.0,3,2,1,1,400,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,98119
2021-08-27,697000,47.55639394,-122.3048125,SEATTLE,NR3,237000,373000,1941,5225,930,7,0,5,1.0,2,1,1,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,2021,98108
2021-08-09,750000,47.68652256,-122.3307637,SEATTLE,NR3,582000,252000,1928,4000,910,7,0,3,1.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,98103
2021-08-24,675000,47.5265296,-122.3785606,SEATTLE,NR3,341000,373000,1942,6135,1320,7,6,4,1.0,3,1,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98126
2021-08-30,782000,47.65852765,-122.356463,SEATTLE,NR3,705000,50000,1916,5726,870,6,0,3,1.5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98103
2021-08-18,1500000,47.72957909,-122.2842899,SEATTLE,NR1,693000,738000,1976,10241,2890,8,8,5,2.0,4,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,2021,98125
2021-08-20,642700,47.5472258,-122.3030936,SEATTLE,NR3,257000,333000,1978,4850,1520,7,7,3,1.0,3,1,1,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98108
2021-08-25,780000,47.56035366,-122.3765924,SEATTLE,RSL (M),336000,423000,1939,4652,1600,7,0,3,1.5,6,2,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,2021,98126
2021-08-30,1250000,47.63969963,-122.2792736,SEATTLE,NR3,992000,396000,1964,4000,1900,7,6,3,1.0,3,1,1,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98112
2021-08-18,400000,47.5076955,-122.2690528,SEATTLE,NR2,191000,279000,1959,8632,1070,7,0,3,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98178
2021-08-26,925000,47.68174214,-122.3857066,SEATTLE,NR3,546000,399000,1918,5100,1980,8,7,3,1.0,3,1,1,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98117
2021-08-30,1500000,47.65818427,-122.2832396,SEATTLE,NR3,752000,678000,1909,5400,2000,8,0,4,2.0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,98105
2021-08-24,535000,47.53491806,-122.3535815,SEATTLE,NR3,221000,351000,1927,4000,1160,7,0,4,1.5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98106
2019-03-13,1357000,47.66824037,-122.3085957,SEATTLE,NR3,643000,970000,1921,4320,3900,9,7,3,2.0,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,98105
2021-08-30,526000,47.70160824,-122.3359908,SEATTLE,NR2,449000,199000,1924,8219,1740,7,6,3,1.5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98133
2021-08-24,950000,47.66622258,-122.3614432,SEATTLE,NR3,526000,504000,1909,5000,2150,7,6,3,2.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98107
2021-08-30,950000,47.68642786,-122.3597382,SEATTLE,NR3,405000,880000,1926,3120,2650,7,7,5,2.0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98117
2021-08-26,1307500,47.61370337,-122.283093,SEATTLE,NR3,528000,821000,1909,3495,2120,8,8,5,2.0,3,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,98122
2021-08-06,1050000,47.56048279,-122.4019137,SEATTLE,NR3,425000,837000,1978,5000,2300,9,0,3,2.0,4,2,0,1,670,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,98116
2021-08-24,980000,47.55168534,-122.2710685,SEATTLE,NR3,345000,405000,1966,6180,2480,7,6,4,1.0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98118
2021-08-24,2000000,47.69112545,-122.27952,SEATTLE,NR2,936000,755000,1954,12800,2460,10,9,3,1.0,3,2,0,1,0,510,0,0,0,0,0,0,0,0,0,0,1,0,2021,98115
2021-08-30,685000,47.55992119,-122.2703133,SEATTLE,NR3,377000,326000,1944,7200,1270,7,6,3,1.0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,98118
2021-08-30,850000,47.65541118,-122.4018963,SEATTLE,NR3,581000,242000,1944,6000,970,7,0,4,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98199
2021-08-29,785000,47.69820281,-122.2957342,SEATTLE,NR2,470000,387000,1953,5000,1080,7,0,4,1.0,3,1,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,2021,98115
2021-08-19,595000,47.5103206,-122.3712386,SEATTLE,NR3,243000,314000,1955,7200,1090,7,0,3,1.0,3,1,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,2021,98146
2021-08-11,730000,47.55262636,-122.3940675,SEATTLE,NR3,395000,401000,1943,6125,1680,7,6,4,1.0,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,98136
2021-08-27,1285000,47.67675183,-122.3608251,SEATTLE,NR3,338000,660000,1927,2724,2160,7,7,4,1.5,4,1,2,0,240,80,0,0,0,1,0,0,0,0,0,0,0,0,2021,98117
2021-08-08,1925000,47.66008585,-122.2797443,SEATTLE,NR3,770000,1223000,1930,4000,3450,9,7,4,2.5,5,3,0,2,260,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98105
2021-08-27,790000,47.66400902,-122.3287888,SEATTLE,NR3,454000,282000,1912,2954,870,7,0,3,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98103
2021-08-26,492500,47.50464393,-122.2566948,SEATTLE,NR2,184000,240000,1954,7020,750,7,0,3,1.0,2,1,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,2021,98178
2021-08-27,530000,47.53098353,-122.3524921,SEATTLE,NR3,207000,284000,1943,4000,720,6,0,4,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98106
2021-08-25,1115000,47.64360147,-122.3973339,SEATTLE,NR3,659000,537000,1945,5914,2100,7,6,4,1.0,3,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2021,98199
2021-08-25,975000,47.68275022,-122.3604511,SEATTLE,NR3,494000,554000,1927,4000,2190,7,7,4,1.5,4,1,1,0,170,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,98117
2021-08-27,785000,47.72782541,-122.3359645,SEATTLE,NR3,415000,205000,1933,6800,1130,7,0,3,1.0,2,2,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,2021,98133
2021-08-30,2266000,47.65010156,-122.3900483,SEATTLE,NR3,796000,1036000,1968,8100,3260,9,9,5,1.0,4,1,2,0,400,0,0,0,0,0,2,0,3,3,0,0,0,0,2021,98199
2021-08-31,675000,47.70830869,-122.3464741,SEATTLE,NR3,439000,252000,1920,5270,1500,6,6,4,1.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98133
2021-08-24,1305000,47.6746348,-122.4005647,SEATTLE,NR3,926000,360000,1940,4750,1960,8,7,4,1.0,4,1,1,0,240,0,0,0,0,0,0,2,0,2,0,1,0,0,2021,98107
2021-08-26,1325000,47.64690307,-122.373937,SEATTLE,NR3,945000,188000,1912,5576,2120,7,6,4,1.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98119
2021-08-30,765000,47.66983688,-122.3004129,SEATTLE,NR3,404000,348000,1925,2250,1740,7,5,3,1.5,4,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2021,98105
2021-08-31,650000,47.56146824,-122.3180476,SEATTLE,NR3,299000,334000,1952,5675,990,7,0,3,1.0,3,1,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,2021,98108
2021-08-23,1410000,47.57109097,-122.3832557,SEATTLE,NR3,354000,710000,1917,5000,2210,8,0,5,2.5,5,1,2,0,450,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98116
2021-08-20,812180,47.52598491,-122.350188,SEATTLE,NR3,271000,404000,1919,7620,1440,6,6,5,1.0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98106
2021-08-24,930000,47.70197897,-122.3093064,SEATTLE,NR3,456000,417000,1964,8120,2110,7,7,3,1.0,4,1,1,1,310,490,0,0,0,0,0,0,0,0,0,0,0,0,2021,98125
2021-08-13,712500,47.67382126,-122.3657689,SEATTLE,NR3,358000,381000,1904,3915,850,6,0,4,1.5,3,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2021,98107
2021-08-30,1325000,47.63383254,-122.3046862,SEATTLE,NR3,666000,499000,1924,2850,1660,7,6,4,1.0,2,1,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98112
2021-08-27,653900,47.51182123,-122.3780398,SEATTLE,NR3,274000,288000,1947,5700,1060,6,0,4,1.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98146
2021-08-25,705000,47.5262799,-122.2856666,SEATTLE,NR3,299000,371000,1964,5040,2240,7,7,4,1.0,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,98118
2021-08-06,545000,47.7335601,-122.2987248,SEATTLE,NR2,278000,107000,1949,7020,830,5,4,3,1.0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2021,98155
2021-08-23,925000,47.7169892,-122.3626214,SEATTLE,NR2,708000,457000,1946,8233,2820,8,7,4,1.0,3,1,1,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,2021,98177
2021-08-24,727000,47.72776901,-122.3401567,SEATTLE,NR3,422000,184000,1953,7000,1280,7,0,3,1.0,3,1,0,0,0,490,0,0,0,0,0,0,0,0,0,0,0,0,2021,98133
2021-08-31,812500,47.68019621,-122.3617855,SEATTLE,NR3,383000,449000,1988,3000,1300,7,7,3,1.0,4,2,0,0,300,60,0,0,0,0,0,0,0,0,0,0,0,0,2021,98117
2021-08-22,2780000,47.64091522,-122.3897636,SEATTLE,NR3,1062000,1258000,1959,7200,3980,10,10,5,1.0,4,2,1,1,0,420,0,0,0,0,0,0,2,2,2,1,0,0,2021,98199
2021-08-25,1065000,47.68177391,-122.3156758,SEATTLE,RSL (M),541000,451000,1939,4000,1800,7,6,3,1.5,3,1,0,0,200,0,0,0,0,2,0,0,0,0,0,0,0,0,2021,98115
2021-08-31,750000,47.55272951,-122.2929961,SEATTLE,NR3,334000,323000,1958,8000,1800,7,6,3,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98108
2021-09-01,1120000,47.54751539,-122.2611036,SEATTLE,NR2,546000,704000,1957,7500,1960,8,7,4,1.0,3,1,1,1,440,0,0,0,0,0,2,0,2,2,0,0,1,0,2021,98118
2021-08-27,650000,47.73358159,-122.3013335,SEATTLE,NR2,283000,360000,1962,7956,1670,7,6,3,1.0,5,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2021,98155
2021-08-24,660000,47.52730345,-122.3614328,SEATTLE,RSL (M),352000,394000,1927,7611,2470,7,0,4,2.0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98106
2021-08-30,2100000,47.62827768,-122.3643636,SEATTLE,NR3,2499000,10000,1928,5550,2590,8,6,4,2.0,3,2,0,2,0,0,0,0,0,0,4,0,0,3,4,2,0,0,2021,98119
2021-08-30,1800000,47.54354266,-122.3963308,SEATTLE,NR2,702000,1063000,1993,13345,2970,10,9,3,2.0,4,1,2,1,0,0,0,0,0,1,0,2,0,2,0,2,0,0,2021,98136
2021-09-02,996000,47.67742902,-122.2830672,SEATTLE,NR3,709000,326000,1951,5355,1690,7,6,3,1.0,3,1,0,1,0,210,0,0,0,0,0,0,0,0,0,0,0,0,2021,98115
2021-08-16,1800000,47.63124943,-122.3673304,SEATTLE,NR3,2058000,10000,1931,5530,2930,8,7,3,1.5,2,1,0,1,240,0,0,0,0,0,0,4,0,3,0,3,0,0,2021,98119
2021-08-19,1800000,47.55338701,-122.400093,SEATTLE,NR3,1252000,515000,1928,25060,1800,8,7,4,1.0,3,1,0,1,0,0,3,0,0,1,0,4,0,4,0,4,0,0,2021,98136
2021-09-01,699900,47.50345604,-122.2656783,SEATTLE,NR2,184000,439000,1949,7266,1880,6,6,5,1.0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98178
2021-08-20,425000,47.5235861,-122.322689,SEATTLE,RSL (M),177000,204000,1943,4500,720,6,0,4,1.0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2021,98108
2021-08-30,910000,47.69483594,-122.3853653,SEATTLE,NR2,689000,369000,1957,7239,1420,9,0,3,1.0,3,1,1,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,2021,98117
2021-08-25,915000,47.70345489,-122.3046034,SEATTLE,NR3,489000,388000,1941,6496,1620,7,6,5,1.0,3,1,1,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98125
2021-08-23,800000,47.55599723,-122.3785392,SEATTLE,NR3,334000,287000,1928,4826,1500,6,6,3,1.0,3,1,1,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,2021,98126
2021-09-02,956000,47.70933103,-122.2884906,SEATTLE,NR2,460000,595000,1984,9480,1590,8,0,4,1.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98125
2021-09-01,975250,47.65890922,-122.334319,SEATTLE,NR3,568000,400000,1923,3640,1670,7,0,3,1.5,3,1,0,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98103
2021-09-02,817000,47.57173364,-122.288072,SEATTLE,RSL (M),381000,303000,1950,5065,1520,6,6,4,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98144
2021-08-30,850000,47.52859327,-122.3801759,SEATTLE,NR3,317000,505000,1944,5705,1890,7,6,5,1.5,3,1,1,0,260,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,98126
2021-08-31,775000,47.56375621,-122.3925,SEATTLE,NR3,324000,387000,1942,4600,1120,7,6,3,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98116
2021-08-31,775000,47.56088124,-122.306665,SEATTLE,NR3,315000,448000,1939,5805,2490,7,6,3,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98108
2021-08-26,870000,47.66192852,-122.3247702,SEATTLE,NR3,582000,576000,1916,4080,1870,8,0,3,2.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,98105
2021-09-02,1036500,47.51489784,-122.3938832,SEATTLE,NR1,410000,502000,1903,11680,2230,7,6,4,1.5,3,2,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,2021,98136
2021-09-01,1200000,47.64165611,-122.3210223,SEATTLE,NR3,645000,613000,1910,4000,2690,8,0,4,2.5,4,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2021,98102
2021-09-01,674000,47.65683875,-122.3296989,SEATTLE,NR3,408000,477000,1920,1700,1170,7,7,5,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98103
2021-08-24,880000,47.69065066,-122.3274129,SEATTLE,NR3,336000,547000,1927,4246,2050,7,6,4,1.5,4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2021,98115
2021-08-31,820000,47.66555554,-122.3389396,SEATTLE,NR3,545000,236000,1910,3152,830,7,0,3,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98103
2021-08-28,785000,47.6860455,-122.3818429,SEATTLE,NR3,486000,402000,1948,3840,2100,7,7,3,1.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98117
2021-09-07,1625000,47.66262413,-122.3592763,SEATTLE,NR3,746000,897000,1905,7200,3280,8,7,5,2.0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98107
2021-08-31,750000,47.68457218,-122.3986204,SEATTLE,NR3,779000,22000,1926,4750,1450,7,6,2,1.0,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,98117
2021-08-31,1250000,47.65798348,-122.3557983,SEATTLE,NR3,540000,618000,1926,3000,1660,8,7,5,1.5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98103
2021-09-03,685000,47.60294189,-122.2981808,SEATTLE,RSL (M),390000,236000,1901,3000,1140,6,0,3,1.5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98122
2021-08-31,905000,47.69044498,-122.2948559,SEATTLE,NR3,730000,163000,1946,5910,1520,7,7,4,1.0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98115
2021-09-01,899000,47.55222057,-122.3839595,SEATTLE,NR3,307000,506000,1918,4750,1850,7,6,4,1.5,4,1,1,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98136
2021-08-30,380000,47.55867346,-122.3118921,SEATTLE,NR2,332000,195000,1915,7864,1760,6,6,5,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98108
2021-09-02,690000,47.57609186,-122.4117242,SEATTLE,NR3,333000,310000,1947,4140,810,6,0,3,1.0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2021,98116
2021-09-06,1560000,47.67311444,-122.2826067,SEATTLE,NR3,694000,619000,1991,5878,2230,8,0,3,2.0,4,2,0,1,0,450,0,0,0,0,0,0,0,0,0,0,0,0,2021,98115
2021-08-26,2400000,47.62913954,-122.3026838,SEATTLE,NR3,1397000,1163000,1907,6964,3490,10,0,5,2.5,4,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2021,98112
2021-08-12,1050000,47.67198685,-122.318499,SEATTLE,NR3,561000,405000,1914,3774,1960,7,7,5,1.0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,98115
2021-09-01,530000,47.51520159,-122.3728911,SEATTLE,NR3,251000,208000,1942,6732,670,6,0,4,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98126
2021-09-03,858000,47.68184848,-122.3021194,SEATTLE,NR3,439000,359000,1974,2880,1430,7,6,4,1.0,5,2,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98115
2021-08-30,575000,47.52379733,-122.3568202,SEATTLE,NR3,220000,347000,1959,5132,1010,6,0,4,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98106
2021-08-24,603000,47.55111988,-122.3713478,SEATTLE,NR3,305000,269000,1981,5750,1060,7,0,3,1.0,3,1,0,1,0,290,0,0,0,1,0,0,2,2,2,1,0,0,2021,98126
2021-09-01,1285020,47.68369036,-122.3111567,SEATTLE,NR3,709000,520000,1931,5040,1850,8,7,4,1.5,3,2,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98115
2021-09-01,835000,47.71843074,-122.3088088,SEATTLE,NR2,406000,469000,1952,7247,2310,7,7,4,1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98125
2021-08-30,1135000,47.6180749,-122.2920324,SEATTLE,NR3,520000,564000,1909,4000,1690,8,0,4,1.5,3,2,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,2021,98122
2021-09-07,831000,47.67929203,-122.3528769,SEATTLE,NR3,546000,272000,1953,3200,1500,7,6,3,1.0,2,1,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98103
2021-08-25,800000,47.664928,-122.4006608,SEATTLE,NR3,610000,261000,1954,6180,1200,7,5,3,1.0,2,1,0,0,200,0,0,0,0,0,0,0,0,3,0,0,0,0,2021,98199
2021-09-08,1030000,47.67444982,-122.2899345,SEATTLE,NR3,561000,380000,1951,4000,2080,7,7,4,1.0,4,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2021,98115
2021-09-02,735000,47.7330843,-122.2906829,SEATTLE,NR2,399000,382000,1935,8108,1560,6,6,5,1.0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98125
2021-09-01,860000,47.51140481,-122.3790989,SEATTLE,NR3,274000,355000,1923,5000,1300,7,7,5,1.0,3,1,1,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,2021,98146
2021-09-07,907000,47.72800578,-122.3311485,SEATTLE,NR2,422000,398000,1992,7416,1840,7,7,4,1.0,3,1,1,1,570,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,98133
